sku,name,desc,price,promo_price,in_stock,type
PIE0010,Internal Battery for iPhone 3GS,Replacement AC Adapter for Apple iPhone 3GS.,14.95,149.919,1,21485407
OWC0060,Mac OWC Memory 2GB 667MHz DDR2 SO-DIMM,2GB RAM Mac mini and iMac (2006/07) MacBook Pro (2006/07/08).,23.99,209.899,1,1364
OWC0054-2,Mac OWC memory 4GB (2x2GB) 667MHz DDR2 SO-DIMM,RAM 4GB (2x2GB) Mac mini and iMac (2006/07) MacBook Pro (2006/07/08).,47.98,419.894,1,1364
OWC0054-3,Mac OWC 6GB memory (2GB 4GB +) DDR2 667MHz SO-DIMM,6GB RAM (4GB + 2GB) Mac mini and iMac (2006/07) MacBook Pro (2006/07/08).,138.98,1.329.899,1,1364
OWC0061,Mac OWC Memory 4GB 667MHz DDR2 SO-DIMM,4GB RAM Mac mini and iMac (2006/07) and MacBook Pro (2006/07/08).,114.99,1.139.905,1,1364
OWC0062,Mac OWC Memory 1GB 667MHz DDR2 SO-DIMM,1GB RAM Mac mini and iMac (2006/07) MacBook Pro (2006/07/08).,12.99,99.898,1,1364
OWC0056-2,Mac OWC 2GB memory (2x1GB) 667MHz DDR2 SO-DIMM,RAM 2GB (2x1GB) Mac mini and iMac (2006/07) MacBook Pro (2006/07/08).,25.98,199.904,1,1364
OWC0063,Mac OWC Memory 2GB 800MHz DDR2 SO-DIMM,RAM 2GB iMac (2008) and MacBook (2009).,23.99,209.899,0,1364
OWC0057-2,Mac OWC memory 4GB (2x2GB) SO-DIMM DDR2 800MHz,RAM 4GB (2x2GB) iMac (2008) and MacBook (2009).,47.98,419.894,0,1364
OWC0064,Mac OWC Memory 4GB 800MHz DDR2 SO-DIMM,4GB RAM iMac (2008) and MacBook (2009).,123.99,1.199.897,0,1364
OWC0218,"SSD expansion kit OWC Aura Pro 6G 120GB MacBook Air 11 ""and 13"" 2012",120GB SSD expansion for MacBook Air 11-inch and 13-inch 2012 with Tools Kit,151.0,1.315.839,0,12215397
OWC0022,"SSD expansion kit OWC Aura Pro 6G 480GB MacBook Air 2012 11 ""and 13""",480GB SSD expansion for Mid 2012 MacBook Air 11-inch and 13-inch tool kit,379.99,3.005.846,1,12215397
OWC0065,"SSD expansion kit OWC Aura Pro 6G 480GB MacBook Pro Retina 13 ""and 15"" from 2012 to 2013",expansion of 480GB SSD for MacBook Pro Retina 13-inch Late 2012 and Early 2013 MacBook Pro Retina 15-inch Early 2013 Mid 2012 Kit tools,411.99,3.465.803,0,12215397
OWC0066,"SSD expansion kit OWC Aura Pro 6G 240GB MacBook Pro Retina 13 ""and 15"" from 2012 to 2013",240GB SSD expansion MacBook Pro Retina 13-inch Late 2012 and Early 2013 MacBook Pro Retina 15-inch Mid 2012 / Early 2013 Tool Kit,229.99,1.999.949,0,12215397
DRO0015,Drobo 5D USB 3.0 Thunderbolt Mac and PC RAID System,Mac and PC RAID 5-bay Thunderbolt USB 3.0.,749.0,658.989,0,11935397
DRO0016,Drobo Mini USB 3.0 Thunderbolt Mac and PC RAID System,Mac and PC RAID 4 bay with USB 3.0 Thunderbolt.,699.0,6.199.919,0,11935397
SPE0085,IGuy Speck Case iPad mini / Red Retina,Funda iPad mini ideal for children.,34.99,299.899,0,12635403
MUJ0009,Mujjo Touchscreen Gloves iPhone iPad and iPod Gray (Size M / L),IPhone iPad and iPod gloves.,24.99,21.901,0,11905404
NTE0056,NewerTech Complete set of 14 tools,portable kit of 14 tools for Mac and PC.,23.99,199.904,0,14305406
KEN0078,Kensington Easy Riser Notebook PC and Mac,Support for Mac portable and adjustable PC.,24.99,229.005,0,8696
KEN0079,Kensington Expert Presenter Green Laser Pointer,laser pointer 10X bright green.,76.99,599.918,0,1229
TOS0007,"Toshiba 1TB 25 ""SATA 5400rpm hard drive Mac and PC",internal hard drive Mac and PC 1TB and 95 mm (MQ01ABD100).,62.99,519.937,1,12655397
KEN0080,Kensington Presenter Expert green laser pointer with 4GB,laser pointer green + USB 4GB 10 times brighter,89.99,749.898,0,1229
KEN0081,Kensington Expert Presenter Red Laser Pointer,Red laser pointer for presentations color.,49.99,449.902,0,1229
TWS0041,Twelve South HiRise iMac and Cinema Display Support,adjustable and adjustable stand with drawer for iMac and Apple Cinema Display.,89.99,769.899,0,8696
TWS0096,Twelve South HiRise Support MacBook Pro / Air,adjustable bracket with silicone arms Macbook Pro / Air.,79.99,69.99,0,8696
KEN0093,ClickSave Kensington Laptop Cable Lock,Security cable with combination laptop Mac and PC.,49.99,469.891,0,1325
KEN0094,"Kensington Cable, retractable Mac and PC",retractable cable Mac and PC combination.,29.99,269.903,1,1325
APP0498,Apple Lightning connector cable to USB 50cm,Lightning to USB Cable for iPhone 5 iPad mini iPad 4 / Air iPod Touch 5 iPod Nano 7.,25.0,229.997,0,1230
TUC0084,"Dritta case Tucano MacBook Pro 15 ""Retina Black",comfortable briefcase / shoulder bag compatible with MacBook Pro 15-inch Retina and iPads,29.99,268.983,0,10230
SPE0087,IGuy Speck Case iPad mini / green Retina,Funda iPad mini ideal for children.,34.99,259.896,0,12635403
SEV0007,RAM installation service MacBook / Pro,Installation of RAM in your MacBook / Pro.,19.99,199.892,0,20642062
SEV0012,HDD or SSD installation service MacBook / Pro,HDD or SSD installation on your MacBook / Pro + Data Transfer.,49.99,499.851,0,20642062
SEV0018,IMac RAM installation service,Installation of RAM in your iMac.,19.99,199.892,0,20642062
SEV0019,Installation Service Mac mini RAM,RAM installed in your Mac mini.,19.99,199.892,0,20642062
SEV0020,Installation Service Mac Pro RAM,Installation of RAM in your Mac Pro.,19.99,199.892,0,20642062
SEV0021,SSD installation service MacBook Pro Retina,Installing SSD in your MacBook Pro Retina + Data Transfer.,49.99,499.851,0,20642062
SEV0022,MacBook Air SSD installation service,SSD installation on your MacBook Air + Data Transfer.,49.99,499.851,0,20642062
SEV0023,HDD or SSD installation service Mac Pro,HDD or SSD installation on your Mac Pro + Data Transfer.,49.99,499.851,0,20642062
TWS0046,Twelve South BookBook Case iPhone 5 / 5S black,Funda iPhone 5 / 5S vintage leather with padded interior.,49.99,449.878,0,11865403
SAN0028,SanDisk Extreme Cruzer 64GB USB 3.0 PenDrive,USB Flash Drive 64GB USB 3.0 Mac and PC.,52.99,452.782,0,11935397
SNN0019,Sonnet RackMac support rack mini Mac mini,Rackmount Security for Mac mini.,205.64,1.899.906,0,1280
LOG0084,Logitech Ultrathin Keyboard Cover Keyboard Cover iPad Mini / Retina Black,Ultrathin cover and cover with Bluetooth keyboard for iPad mini Spanish 2 and 3,89.99,199.892,0,12575403
HGD0018,"Henge Docks Docking Station MacBook Air 11 """,Dock with multiple functions and USB 3.0 for MacBook Air 11-inch,74.99,699.864,0,12995397
WAC0090,"Wacom Cintiq 13HD Graphic Tablet 13 ""LED",Graphics Tablet 13-inch LED HD display with 2048 levels interactive pen pressure and pen Pen Pro for Mac and PC.,899.99,7.989.993,0,1405
SNN0021,Sonnet Tempo SSD 6Gb / s SATA SSD PCIe 2.0 controller,PCI Express SSD.,119.79,1.079.901,0,1276
MAK0019,Kiosk Enclosure Maclocks Space iPad Mini / Retina Black,Housing with antitheft aluminum support for mini cases.,164.99,1.567.398,0,1216
MOS0087,Moshi iGlaze iPhone case Kamaleon SE / 5s / 5 Black,IPhone Case SE / 5s / 5 with sleek aluminum support.,55.0,259.896,0,11865403
HGS0008,"HGST Travelstar 1TB 25 ""7200rpm hard drive Mac PC and PS4",Mac PC internal hard drive and 25-inch PS4 and 1TB SATA III 7200rpm.,71.0,639.945,0,12655397
NTE0045,NewerTech NuGuard KX iPhone Case SE / 5s / 5 Black,IPhone Case SE / 5s / 5 ultra resistant for extreme conditions.,60.99,149.895,1,11865403
NTE0046,NewerTech NuGuard KX iPhone Case SE / 5s / 5 White,IPhone Case SE / 5s / 5 ultra resistant for extreme conditions.,60.99,149.895,1,11865403
APP0504,Adapter Apple Lightning to Micro USB connector,Lightning connector adapter to Micro USB (MD820ZM).,25.0,240.004,0,5395
GRT0285,Griffin Survivor Extreme-Duty Case iPad 2 3 and 4 Blue / Black,IPad 2 Case 3 and 4 for extreme ultra resistant.,64.99,499.899,0,12635403
OWC0067,OWC Mercury Aura Pro SSD 60GB MacBook Air 2008/2009,60GB SSD for MacBook Air 2008/2009.,126.99,1.065.841,0,12215397
OWC0018,OWC Mercury Aura Pro SSD 120GB MacBook Air Late 2008 - Mid 2009,120GB SSD for MacBook Air Late 2008 - Mid 2009.,175.99,1.315.839,0,12215397
OWC0019,OWC Mercury Aura Pro SSD 240GB MacBook Air Late 2008 - Mid 2009,240GB SSD for MacBook Air Late 2008 - Mid 2009.,241.99,1.949.939,0,12215397
OWC0072,OWC Mercury Electra 6G SSD 240GB,240GB SSD hard drive 9.5mm SATA III Mac and PC.,164.99,1.365.848,0,12215397
OWC0123,OWC Mercury Electra 6G 480GB SSD 7mm,SSD 480GB SATA HDD 7mm III Mac and PC.,278.99,2.065.833,0,12215397
KIN0078,Kingston V300 SSD Disk 120GB,SSD 120GB SATA Hard Drive Mac and PC III.,60.0,68.584,0,12215397
KIN0079,Kingston V300 SSD Disk 240GB,SSD 240GB SATA Hard Drive Mac and PC III,94.99,995.842,0,12215397
DLK0032,D-Link GO-SW-5G Gigabit Switch 5,Dlink Switch 5 port Gigabyte for Mac and PC.,19.99,169.896,0,1334
DLK0033,D-Link GO-SW-8G 8-Port Gigabit Ethernet Switch,Dlink Switch 8 Mac and PC ports.,28.99,199.904,0,1334
MOS0084,Moshi iVisor XT protector iPad mini / black Retina,IPad Mini Screen Protector bubble free.,22.99,199.904,0,14035403
MOS0083,Moshi iVisor XT protector iPad mini / White Retina,IPad Mini Screen Protector bubble free.,35.0,278.905,0,14035403
OWC0075,OWC Envoy Pro USB 3.0 Case for MacBook Pro Retina,Box Portable External USB 3.0 SSD for MacBook Pro Retina.,118.99,599.906,0,11935397
TRI0012,Star Wars Chewbacca Tribe 8GB USB 2.0 Pen Drive,PenDrive 8GB USB 2.0 + 1GB online edition Star Wars.,19.99,152.799,0,11935397
PAC0090,Kingston V300 SSD expansion kit 240GB + Datadoubler for MacBook and MacBook Pro from 2008 to 2012,240GB + SSD expansion Datadoubler 2008-2010 MacBook and MacBook Pro Late 2008 Mid 2012 Kit tools,202.98,1.635.847,0,1433
DRO0017,5N Drobo NAS server Mac and PC,Mac and PC system RAID 5-bay.,619.0,4.299.892,0,11935397
OWC0074,Mac OWC Memory 8GB 1066MHZ DDR3 SO-DIMM,8GB RAM Mac mini iMac MacBook and MacBook Pro (2009/10).,99.99,999.896,1,1364
OWC0068-2,Mac OWC memory 16GB (2x8GB) SO-DIMM DDR3 1066MHZ,RAM 16GB (2x8GB) Mac mini (2010) iMac (2009-2010) MacBook (2010) and MacBook Pro (2010),215.98,1.979.899,1,1364
TWS0048,Twelve South BackPack 3 for iMac and Apple Cinema Display,adjustable and adjustable support for iMac and Apple Cinema Display.,39.99,349.896,1,8696
PAC0105,UV300 Kit Kingston 240GB SSD expansion + Datadoubler for iMac Mac Mini 2009 and 2009 to 2011,SSD upgrade kit for Mac Mini 240GB Early / Late 2009 and Mid 2009 iMac Early 2011 with tools,202.98,167.585,0,1433
PAC0112,Kingston V300 SSD expansion kit for Mac mini 240GB 2011/2012,SSD upgrade kit for Mac mini 240GB 2011 Late 2012 Mid tools,149.98,1.375.843,0,1433
PAC0120,"UV300 Kit Kingston 240GB SSD expansion for iMac 215 ""2011",Upgrade kit for iMac 240GB SSD 215 inch Mid 2011 with tools,155.98,1.375.843,0,1433
PAC0124,"UV300 Kit Kingston 240GB SSD expansion for iMac 27 ""2010",SSD upgrade kit 240GB iMac 27-inch Mid 2010 with tools,155.98,1.375.843,0,1433
PAC0133,Kingston V300 SSD expansion kit 240GB + OWC Mount Pro for Mac Pro 2009 to 2012,240GB SSD expansion kit + Adapter Mount Pro for Mac Pro Early 2009 to Mid 2012,130.98,1.235.846,0,1433
NTE0049,NewerTech miniStack MAX + DVD recorder / CD,Housing for Mac Mini with recorder and card reader.,235.99,1.872.402,1,12995397
NTE0050,NewerTech miniStack MAX + Recorder BLURAY / DVD / CD,Housing for Mac Mini with DVD and Bluray DVD recorder and card reader.,337.99,2.822.398,0,12995397
OWC0076,"OWC Mercury Elite Pro aluminum box 35 ""Quad FW800 / USB3.0 / eSata",outer case 35 inches SATA eSATA / FW800 / USB 3.0.,120.99,999.896,1,11935397
IKM0024,IK Multimedia Studio iKlip iPad support,Support iPad 1 2 3 4 and Air multiposition table.,36.59,299.003,0,1216
IKM0021,IK Multimedia iKlip microphone black iPad 2 Adapter,Support iPad 2 3 4 and universal microphone stand Air.,48.79,349.896,0,1216
IKM0022,IK Multimedia iKlip two microphone adapter mini black IPAD,IPad mini universal stand microphone stand.,28.99,249.901,1,1216
JMO0043,Just Mobile Gum Max Duo battery 11200mAh iPhone iPad and iPod,dual external rechargeable 11200mAh.,99.95,499.899,0,1515
OWC0078,OWC Mercury PCI Express SSD 240GB Accelsior_E2,PCI Express Card SSD 240GB (2x128GB) for Mac Pro.,459.99,3.129.943,1,12215397
OWC0079,OWC Mercury PCI Express SSD 480GB Accelsior_E2,PCI Express Card SSD 480GB (2x256GB) for Mac Pro.,604.99,4.249.944,0,12215397
OWC0080,OWC Mercury PCI Express SSD 960GB Accelsior_E2,PCI Express Card SSD 960GB (2x512GB) for Mac Pro.,907.99,629.995,0,12215397
SEA0053,"4TB Seagate Barracuda 35 ""SATA 5900rpm hard drive Mac and PC",internal hard drive Mac and PC 4TB (ST4000DM004).,132.99,989.937,1,12655397
APP0529,Apple Airport Extreme Base Station,Base station with Wi-Fi 802.11ac technology.,219.0,2.089.997,0,1334
APP0530,Apple AirPort Time Capsule 2TB,Base Airport 802.11ac Wi-Fi and 2TB hard drive.,329.0,3.218.043,0,11935397
APP0531,Apple AirPort Time Capsule 3TB,Base Airport 802.11ac Wi-Fi and 3TB hard drive.,429.0,4.168.039,0,11935397
BOO0066,Booq Boa Skin XS iPad Case Purple / Gray,soft and durable nylon and neoprene iPad sleeve.,14.95,39.906,0,12635403
REP0133,Full screen iPad mini repair,Repair service including parts and labor for iPad mini,179.99,1.799.899,0,"1,44E+11"
SEA0056,"NAS Seagate 4TB HDD Hard Drive 35 ""SATA III 5900Rpm",internal hard drive to 4TB NAS (ST4000VN000),194.0,1.365.836,0,12655397
REP0134,Full screen repair iPhone 5,Repair service including parts and labor for iPhone 5,59.99,59.99,0,"1,44E+11"
HIC0015,Hitcase SuckR Car Mount Holder,Hitcase support sleeve anchor and capture moments at high speed,39.99,299.899,1,5720
HIC0016,Hitcase TubulR Mount Support Bar,Pro Hitcase support for handlebars and bars.,24.99,129.906,0,1216
WAC0101,Wacom Intuos Pro S Graphics Tablet,ExpressKeys professional graphics tablet with built-in control and Stylus for Mac and PC.,224.99,1.999.899,0,1405
BEL0127-A,Open - Belkin MIXIT Lightning iPhone Support,Loading dock + support synchronization with Lightning connection and USB cable for iPhone 7 / SE / 6s / 6 / 5c / 5s and iPhone 5,34.99,299.899,0,1298
WAC0102,Wacom Intuos Pro M Graphics Tablet,Professional Graphics Tablet with Stylus for Mac and PC.,349.99,3.149.872,0,1405
WAC0104,Wacom Intuos Pro L Graphics Tablet,Professional Graphics Tablet with Stylus for Mac and PC.,479.49,404.987,0,1405
WAC0103,Wacom Intuos Pro M Graphics Tablet,Special edition professional graphics tablet with Stylus for Mac and PC.,379.99,3.299.912,0,1405
OWC0082,Envoy OWC USB 3.0 SSD Case for Macbook Air 2012,Box Portable External USB 2.0 / 3.0 for MacBook Air SSD.,60.99,399.905,0,11935397
WDT0321,"WD Blue 500GB 25 ""5400rpm 7mm",Western Digital Internal Hard Drive 500GB SATA 5400 rpm for Mac and PC.,60.0,449.951,1,12655397
WAC0132,Wacom Intuos Pro S Graphics Tablet - Education,Exclusive discount for students and teachers.,224.99,1.899.906,1,1405
WAC0134,Education - Wacom Intuos Pro M Special Edition Graphics Tablet,Exclusive discount for students and teachers,379.99,3.039.883,0,1405
WAC0135, Education - Wacom Intuos Pro L Graphics Tablet,Exclusive discount for students and teachers.,479.49,3.839.935,0,1405
KAN0013,IAdapt Kanex Mini DisplayPort to HDMI with Audio V2,Adapter Cable Display Port to HDMI.,27.99,159.902,1,12585395
TWS0049,Twelve South HiRise Support iPhone 5 / 5S / 5C / 6 / 6plus and iPad Mini Silver,Lightning adjustable support for iPhone 5 / 5S / 5C / 6/6 Plus and iPad mini.,39.99,399.893,0,1216
DLK0044,D-Link DIR-860L Wireless AC1200 Dual-Band Cloud Router,Wireless Router DLink Cloud with AC SmartBeam and 867 Mbps transfer rate.,129.99,859.899,0,1334
DLK0042,D-Link PowerLine AV 500 Wireless N Mini Starter Kit,DHP-W311AV Dlink wireless adapter PLC network.,64.9,529.895,0,1334
CRU0021,Crucial Mac Memory 8GB 1600MHZ DDR3 SO-DIMM,8GB RAM 135V / 15V MacBook iMac (2012/2013) Mac Mini (2011/12) and iMac 5K Retina 27 inches (2014).,79.99,819.896,1,1364
DLK0048,D-Link DSL-3580L Router ADSL 2+ WiFi AC 1200Mbps,Wireless router AC and Gateway 1200 Mbps transfer rate.,113.99,1.139.905,0,1334
DLK0050,D-Link DCS-5020L wireless surveillance camera Day / Night Network,Surveillance Camera with Wi-Fi repeater motion detector and sound and tilt stand for iPhone and iPad,139.99,949.898,0,9094
DLK0051,D-Link DWR-921 Router 4G LTE / HSPA,Domestic Dlink Wireless Router 4G LTE.,149.99,1.169.901,0,1334
DLK0052,D-Link DAP-1320 Wireless N300 Range Extender Repeater Wi-Fi,DLink repeater signal Wi-Fi.,39.99,22.99,1,1334
DLK0054,D-Link DKVM-4U Switch 4-Port USB KVM,DLink 4 port KVM Switch.,82.98,649.903,0,1334
JAB0030,Jabra Sport Bluetooth Headphones Plus Comfort Eargels radio microphone,Sports Bluetooth headset with FM radio and microphone.,99.99,869.869,0,5384
SAN0045,SanDisk Ultra 32GB USB 3.0 Flash Drive,USB 3.0 flash drive 32GB USB Flash Drive Mac and PC.,16.0,13.99,1,11935397
SAN0046,SanDisk Ultra 64GB USB 3.0 PenDrive,USB 3.0 flash drive 64GB USB Flash Drive Mac and PC.,31.0,249.998,1,11935397
SPH0008,Sphero robotic ball 2.0 iPhone iPad and iPod touch White,Smartoy bluetooth remote area.,139.99,1.299.903,0,11905404
KEN0109,"Backpack Trek Triple Kensington MacBook 13 ""Black",Backpack for MacBook Pro / Air 13-inch,60.49,529.895,0,1392
GRT0300,Griffin Reveal iPhone Case SE / 5s / 5 Black,Bumper Black iPhone SE / 5s / 5 with transparent back.,19.99,139.876,1,11865403
NTE0055,NewerTech NuGuard KX iPhone Case SE / 5s / 5 Black / Yellow,IPhone Case SE / 5s / 5 ultra resistant for extreme conditions.,60.99,149.895,1,11865403
NTE0054,NewerTech NuGuard KX iPad Air Case Black,IPad case ultra resistant to extreme conditions. Air,79.99,22.99,0,12635403
KIN0086,Kingston DataTraveler G4 PenDrive 64GB USB 3.0,64GB USB pendrive with cap.,23.0,222.797,0,11935397
OWC0088,OWC Mercury Elite Pro QX2 aluminum box eSata / FW800 / USB3 RAID,Mac and PC RAID 4 bay with connection eSata / FW800 / FW400 / USB3.,362.99,2.748.999,0,11935397
KIN0087,Kingston DataTraveler G4 PenDrive 128GB USB 3.0,128GB USB pendrive with cap.,44.99,422.798,0,57445397
KIN0088,Kingston DataTraveler G4 PenDrive 16GB USB 3.0,16GB USB pendrive with cap.,7.0,72.794,0,57445397
KIN0089,Kingston 32GB DataTraveler USB 3.0 PenDrive G4,32GB USB pendrive with cap.,15.0,152.799,0,57445397
LAC0099,LaCie Porsche Design P9223 Slim 500GB HDD,LaCie external hard drive for Mac and PC P9223 500GB USB 3.0.,64.99,647.943,0,11935397
LAC0213,LaCie Porsche Design Desktop Drive 3TB USB 3.0 External Hard Drive,External Hard Drive 35-inch 3TB USB 3.0 for Mac and PC.,119.99,1.157.934,0,11935397
GRT0306,Griffin Survivor Case iPad Air Black / Blue,IPad Case Air resistant for extreme conditions.,79.99,529.859,0,12635403
MOS0102,Moshi iGlaze Armor iPhone Case SE / 5s / 5 Plata,IPhone Case SE / 5s / 5 with sleek aluminum support.,45.0,22.99,0,11865403
MOS0103,Moshi iGlaze Armor iPhone Case SE / 5s / 5 Bronze,IPhone Case SE / 5s / 5 with sleek aluminum support.,45.0,290.896,0,11865403
TUC0095,"Tucano Work Out 2 shoulder MacBook Pro / Air 13 ""Black",Lightweight ergonomic shoulder strap with multibolsillos.,49.99,399.905,0,10230
TUC0099,"Tucano Work Out 2 shoulder MacBook Pro / Retina 15 ""Black",Lightweight ergonomic shoulder strap with multibolsillos.,59.9,499.899,1,10230
NTE0058,NewerTech NuGuard KX Darkness Case iPhone 4 / 4S Black,Case iPhone 4 / 4S ultra resistant for extreme conditions.,60.99,129.894,1,11865403
MOS0105,Moshi Clearguard CS Keyboard Protector,Transparent protective keyboard.,19.99,199.892,0,13835403
WDT0200,Western Digital My Cloud EX4 Cloud NAS Server,Cloud NAS server WD EX4 diskless,359.0,2.799.904,0,11935397
NEA0007,Urban Netatmo weather station,Wireless weather station for iPhone iPad or iPod Touch.,169.99,1.429.857,0,11905404
WDT0187,"Blue 1TB WD 25 ""SATA III 5400rpm 8MB 95mm",Internal Hard Drive Western Digital 1TB for Mac and PC (WD10JPVX).,80.0,605.835,0,12655397
APP0662,IMac AppleCare Protection Plan,Apple Care extended warranty for iMac.,179.0,1.590.001,1,1231
APP0665,AppleCare Protection Plan Mac mini,Apple Care extended warranty Mac Mini.,89.0,789.997,1,1231
APP0666,AppleCare Protection MacBook Pro 15,Apple Care extended warranty MacBook Pro 15-inch and 15-inch MacBook Pro Retina,349.0,2.989.995,1,1231
APP0667,AppleCare Protection for Apple TV,Apple Care extended warranty AppleTV.,29.0,260.005,0,1231
APP0668,AppleCare Protection Plan Apple Display,Apple Care extended warranty Display.,99.0,989.998,0,1231
APP0663,"AppleCare Protection Plan MacBook / Air / Pro 13 """,Apple Care extended warranty Macbook Air / Macbook / Macbook Pro 13-inch.,249.0,2.190.003,1,1231
BRA0015,Braven 855S Portable Wireless Speaker Gray,Waterproof speaker for iPhone iPad and iPod bluetooth.,299.99,1.699.905,0,5398
